business,pickup_location,dropoff_location,trip_length,request_to_pickup,total_ride_time,on_scene_to_pickup,on_scene_to_dropoff,time_of_day,date,passenger_fare,driver_total_pay,rideshare_profit,hourly_rate,dollars_per_mile
Uber,238,166,3.03,194.0,633.0,0.0,633.0,night,1681862400,18.52,12.17,6.35,69.21,4.02
Uber,230,48,0.46,98.0,187.0,16.0,203.0,night,1681948800,11.73,6.08,5.65,107.82,13.22
Uber,3,243,7.34,140.0,2095.0,121.0,2216.0,morning,1681948800,32.36,29.33,3.03,47.65,4.0
Uber,114,66,2.64,479.0,780.0,3.0,783.0,night,1681862400,29.2,21.15,8.05,97.24,8.01
Uber,218,132,4.39,349.0,583.0,13.0,596.0,night,1681948800,22.37,13.32,9.05,80.46,3.03
Uber,168,140,5.2,160.0,1726.0,120.0,1846.0,morning,1681948800,29.79,23.12,6.67,45.09,4.45
Uber,138,265,31.9,435.0,2861.0,16.0,2877.0,evening,1681862400,136.23,95.35,58.87,119.31,2.99
Uber,71,61,2.24,177.0,808.0,50.0,858.0,afternoon,1681948800,17.38,12.54,4.84,52.62,5.6
Uber,65,45,1.88,103.0,434.0,62.0,496.0,morning,1681948800,13.0,6.55,6.45,47.54,3.48
Uber,48,230,0.7,388.0,937.0,119.0,1056.0,morning,1681948800,13.66,12.31,1.35,41.97,17.59
Uber,161,48,0.76,465.0,460.0,12.0,472.0,night,1681862400,24.32,17.99,6.33,137.21,23.67
Uber,26,26,1.05,150.0,515.0,52.0,567.0,morning,1681948800,11.49,6.22,5.27,39.49,5.92
Uber,177,177,0.88,506.0,858.0,25.0,883.0,afternoon,1681948800,14.53,9.25,5.28,37.71,10.51
Uber,130,77,7.27,189.0,1825.0,31.0,1856.0,morning,1682035200,26.17,26.71,-0.54,51.81,3.67
Uber,246,256,8.54,408.0,2379.0,2.0,2381.0,evening,1681948800,93.04,53.0,40.04,80.13,6.21
Uber,169,159,3.29,236.0,767.0,68.0,835.0,night,1682035200,15.78,13.78,2.0,59.41,4.19
Uber,66,186,4.39,284.0,1050.0,50.0,1100.0,morning,1682035200,29.94,21.89,8.05,71.64,4.99
Uber,115,245,3.42,489.0,758.0,16.0,774.0,evening,1681948800,12.58,12.21,0.37,56.79,3.57
Uber,112,265,19.92,534.0,5543.0,121.0,5664.0,night,1681948800,146.87,87.27,59.6,55.47,4.38
Uber,249,161,2.87,454.0,1261.0,56.0,1317.0,night,1681948800,34.62,19.58,15.04,53.52,6.82
Uber,74,75,0.64,214.0,483.0,74.0,557.0,evening,1681948800,9.65,7.54,2.11,48.73,11.78
Uber,249,48,3.0,471.0,553.0,8.0,561.0,night,1682035200,20.42,9.62,10.8,61.73,3.21
Uber,134,226,6.17,123.0,1146.0,13.0,1159.0,morning,1682035200,26.66,23.79,2.87,73.89,3.86
Uber,192,175,3.66,314.0,554.0,11.0,565.0,night,1681948800,14.59,10.02,4.57,63.84,2.74
Uber,92,92,1.26,197.0,458.0,20.0,478.0,evening,1681948800,8.34,10.77,-2.43,81.11,8.55
Uber,226,7,1.15,180.0,349.0,120.0,469.0,evening,1681948800,9.73,5.41,4.32,41.53,4.7
Uber,148,261,1.97,631.0,1180.0,62.0,1242.0,night,1681948800,20.59,13.68,6.91,39.65,6.94
Uber,168,37,10.6,687.0,2743.0,30.0,2773.0,morning,1682035200,44.67,41.97,2.7,54.49,3.96
Uber,246,234,1.53,309.0,854.0,19.0,873.0,night,1681948800,21.27,25.57,-4.3,105.44,16.71
Uber,90,245,16.9,604.0,2346.0,120.0,2466.0,night,1682035200,83.35,46.01,37.34,67.17,2.72
Uber,78,254,4.46,252.0,923.0,18.0,941.0,afternoon,1682035200,19.01,16.53,2.48,63.24,3.71
Uber,174,74,8.22,211.0,1971.0,122.0,2093.0,evening,1682035200,39.05,30.33,8.72,52.17,3.69
Uber,145,148,6.45,179.0,1420.0,121.0,1541.0,night,1682035200,40.88,23.59,17.29,55.11,3.66
Uber,48,161,1.37,448.0,793.0,42.0,835.0,afternoon,1682035200,21.43,12.08,9.35,52.08,8.82
Uber,234,148,1.7,137.0,600.0,26.0,626.0,afternoon,1682035200,30.78,18.22,15.42,104.78,10.72
Uber,80,256,1.15,300.0,471.0,98.0,569.0,evening,1682035200,10.7,5.94,4.76,37.58,5.17
Uber,26,23,9.59,126.0,2046.0,24.0,2070.0,evening,1682035200,44.56,31.83,12.73,55.36,3.32
Uber,26,165,1.18,133.0,480.0,38.0,518.0,night,1682035200,6.26,6.13,0.13,42.6,5.19
Uber,249,257,8.06,995.0,1435.0,0.0,1435.0,night,1682121600,54.53,34.59,19.94,86.78,4.29
Uber,148,186,3.16,687.0,1623.0,11.0,1634.0,evening,1682035200,27.44,19.79,7.65,43.6,6.26
Uber,28,216,3.53,648.0,1316.0,42.0,1358.0,night,1682035200,26.58,25.72,0.86,68.18,7.29
Uber,145,7,2.28,125.0,796.0,55.0,851.0,night,1682035200,15.47,10.48,4.99,44.33,4.6
Uber,7,7,0.37,549.0,272.0,120.0,392.0,night,1682121600,8.83,8.46,0.37,77.69,22.86
Uber,82,37,6.21,315.0,1285.0,0.0,1285.0,night,1682035200,24.27,22.96,1.31,64.32,3.7
Uber,241,247,3.09,433.0,1183.0,84.0,1267.0,night,1682035200,19.39,15.18,4.21,43.13,4.91
Uber,155,29,4.89,462.0,1783.0,300.0,2083.0,night,1682035200,53.85,33.99,19.86,58.74,6.95
Uber,87,79,2.14,327.0,783.0,13.0,796.0,morning,1682121600,20.43,10.17,10.26,45.99,4.75
Uber,36,49,3.46,144.0,1270.0,21.0,1291.0,evening,1682121600,27.47,21.17,10.98,59.03,6.12
Uber,178,123,1.47,213.0,502.0,10.0,512.0,afternoon,1682121600,9.17,6.65,2.52,46.76,4.52
Uber,228,14,1.76,312.0,441.0,112.0,553.0,morning,1682121600,11.83,6.46,5.37,42.05,3.67
Uber,11,14,2.82,412.0,908.0,121.0,1029.0,afternoon,1682121600,17.63,14.25,5.38,49.85,5.05
Uber,97,112,4.11,627.0,883.0,46.0,929.0,afternoon,1682121600,17.81,13.7,4.11,53.09,3.33
Uber,17,36,2.49,266.0,762.0,19.0,781.0,night,1682121600,17.5,10.43,7.07,48.08,4.19
Uber,236,224,4.21,430.0,1322.0,38.0,1360.0,evening,1682121600,30.34,23.63,6.71,62.55,5.61
Uber,49,237,9.68,188.0,2820.0,120.0,2940.0,evening,1682121600,52.35,40.48,11.87,49.57,4.18
Uber,216,216,0.94,270.0,305.0,52.0,357.0,afternoon,1682121600,8.56,5.4,3.16,54.45,5.74
Uber,233,151,5.16,294.0,1136.0,35.0,1171.0,morning,1682121600,30.21,17.46,12.75,53.68,3.38
Uber,137,162,0.94,206.0,355.0,70.0,425.0,morning,1682121600,10.59,5.56,5.03,47.1,5.91
Uber,92,95,4.78,280.0,796.0,2.0,798.0,evening,1682121600,22.36,13.76,8.6,62.08,2.88
Uber,142,113,3.64,135.0,947.0,60.0,1007.0,morning,1682121600,23.23,13.73,9.5,49.08,3.77
Uber,145,141,3.68,162.0,1022.0,31.0,1053.0,evening,1682121600,30.07,20.85,15.22,71.28,5.67
Uber,89,176,16.75,147.0,2330.0,48.0,2378.0,night,1682121600,70.88,44.69,26.19,67.66,2.67
Uber,210,258,11.93,429.0,1615.0,120.0,1735.0,night,1682208000,38.97,31.12,7.85,64.57,2.61
Uber,91,189,5.79,844.0,1168.0,17.0,1185.0,morning,1682208000,38.86,21.84,17.02,66.35,3.77
Uber,61,112,4.84,217.0,1496.0,15.0,1511.0,night,1682121600,26.99,22.17,4.82,52.82,4.58
Uber,239,68,4.05,198.0,1220.0,122.0,1342.0,night,1682121600,94.49,43.72,50.77,117.28,10.8
Uber,148,158,1.96,586.0,640.0,30.0,670.0,night,1682121600,57.47,26.53,30.94,142.55,13.54
Uber,229,234,2.96,424.0,970.0,25.0,995.0,night,1682208000,23.35,13.39,9.96,48.45,4.52
Uber,76,63,1.48,417.0,572.0,93.0,665.0,night,1682121600,9.12,8.81,0.31,47.69,5.95
Uber,230,233,1.53,364.0,648.0,20.0,668.0,night,1682208000,37.01,29.81,7.2,160.65,19.48
Uber,181,225,4.17,512.0,953.0,125.0,1078.0,night,1682208000,25.9,18.88,7.02,63.05,4.53
Uber,252,53,0.48,393.0,133.0,107.0,240.0,night,1682121600,16.54,12.89,3.65,193.35,26.85
Uber,216,216,0.29,476.0,176.0,120.0,296.0,night,1682208000,14.35,9.44,4.91,114.81,32.55
Uber,112,37,4.02,481.0,1808.0,9.0,1817.0,night,1682121600,24.63,22.93,1.7,45.43,5.7
Uber,113,79,0.54,512.0,287.0,11.0,298.0,night,1682208000,28.26,12.96,15.3,156.56,24.0
Uber,247,167,1.53,269.0,511.0,23.0,534.0,night,1682208000,12.12,6.82,5.3,45.98,4.46
Uber,137,107,0.84,417.0,379.0,88.0,467.0,night,1682208000,21.41,9.64,11.77,74.31,11.48
Uber,56,93,2.66,241.0,508.0,24.0,532.0,morning,1682208000,17.46,12.01,5.45,81.27,4.52
Uber,238,75,1.53,558.0,558.0,14.0,572.0,night,1682121600,14.5,22.25,-7.75,140.03,14.54
Uber,170,114,2.29,386.0,941.0,0.0,941.0,evening,1682208000,21.43,12.04,9.39,46.06,5.26
Uber,130,28,0.81,233.0,427.0,41.0,468.0,morning,1682294400,9.07,5.4,3.67,41.54,6.67
Lyft,237,141,1.05,-603.0,866.0,3.0,869.0,morning,1682294400,14.74,27.94,-10.2,115.75,26.51
Uber,91,222,3.3,403.0,636.0,47.0,683.0,night,1682294400,15.19,10.32,4.87,54.4,3.13
Uber,76,91,3.53,408.0,1018.0,111.0,1129.0,afternoon,1682208000,22.3,17.46,4.84,55.67,4.95
Uber,76,258,3.4,174.0,826.0,121.0,947.0,morning,1682294400,20.36,12.46,7.9,47.37,3.66
Uber,203,265,5.52,284.0,1423.0,15.0,1438.0,morning,1682294400,26.02,27.88,-1.86,69.8,5.05
Uber,82,157,2.96,400.0,840.0,120.0,960.0,night,1682208000,16.98,14.54,2.44,54.52,4.91
Uber,79,140,4.09,110.0,1222.0,21.0,1243.0,night,1682208000,25.35,16.86,8.49,48.83,4.12
Uber,246,243,8.02,324.0,887.0,34.0,921.0,night,1682208000,42.96,28.98,17.97,113.28,3.61
Uber,189,181,0.96,274.0,329.0,0.0,329.0,morning,1682294400,13.66,11.14,5.52,121.9,11.6
Uber,186,87,3.38,198.0,1236.0,129.0,1365.0,evening,1682208000,29.78,17.72,12.06,46.73,5.24
Uber,92,92,0.73,170.0,465.0,25.0,490.0,morning,1682294400,8.67,5.83,2.84,42.83,7.99
Uber,74,41,1.99,264.0,921.0,120.0,1041.0,morning,1682294400,16.07,14.68,1.39,50.77,7.38
Uber,230,265,13.63,328.0,1430.0,120.0,1550.0,night,1682294400,60.93,33.23,27.7,77.18,2.44
Uber,144,13,2.23,233.0,775.0,0.0,775.0,afternoon,1682208000,16.6,12.22,4.38,56.76,5.48
Uber,236,164,2.64,181.0,1477.0,13.0,1490.0,morning,1682380800,33.53,17.36,16.17,41.94,6.58
Uber,246,138,13.52,150.0,3624.0,115.0,3739.0,afternoon,1682294400,83.44,51.96,31.48,50.03,3.84
Uber,212,53,2.98,677.0,917.0,122.0,1039.0,night,1682380800,22.61,10.12,12.49,35.06,3.4
Uber,100,48,1.32,209.0,1179.0,4.0,1183.0,night,1682294400,11.67,17.2,-5.53,52.34,13.03
Uber,75,162,2.54,242.0,1624.0,140.0,1764.0,afternoon,1682294400,47.05,27.58,19.47,56.29,10.86
Uber,255,164,5.55,596.0,2834.0,29.0,2863.0,morning,1682380800,78.84,44.54,34.3,56.01,8.03
Uber,116,132,18.94,224.0,1640.0,39.0,1679.0,night,1682380800,74.93,40.36,34.57,86.54,2.13
Uber,146,7,2.12,410.0,911.0,120.0,1031.0,morning,1682380800,15.94,11.36,4.58,39.67,5.36
Uber,225,37,2.23,220.0,682.0,82.0,764.0,night,1682380800,10.87,10.34,1.53,48.72,4.64
Uber,230,113,2.12,139.0,656.0,59.0,715.0,evening,1682294400,20.22,8.95,11.27,45.06,4.22
Uber,211,144,0.91,289.0,476.0,2.0,478.0,evening,1682294400,26.49,16.59,14.4,124.95,18.23
Uber,244,243,1.01,-389.0,666.0,121.0,787.0,morning,1682380800,12.49,7.59,4.9,34.72,7.51
Uber,196,138,8.25,211.0,1385.0,7.0,1392.0,morning,1682380800,35.48,23.86,11.62,61.71,2.89
Uber,193,142,4.18,172.0,2067.0,53.0,2120.0,morning,1682380800,37.02,24.92,12.1,42.32,5.96
Uber,255,164,10.91,117.0,1866.0,5.0,1871.0,night,1682294400,64.18,38.38,32.19,73.85,3.52
Uber,3,185,2.29,343.0,502.0,98.0,600.0,morning,1682380800,10.6,7.73,2.87,46.38,3.38
Uber,127,74,5.95,181.0,870.0,83.0,953.0,evening,1682380800,35.2,26.34,18.86,99.5,4.43
Uber,170,162,0.68,197.0,479.0,10.0,489.0,afternoon,1682380800,16.63,8.39,11.24,61.77,12.34
Uber,239,236,1.64,330.0,577.0,3.0,580.0,morning,1682467200,19.52,10.58,11.94,65.67,6.45
Uber,168,168,1.3,478.0,598.0,122.0,720.0,night,1682467200,10.89,7.62,3.27,38.1,5.86
Uber,140,243,7.72,182.0,1361.0,23.0,1384.0,night,1682380800,30.85,23.28,7.57,60.55,3.02
Uber,214,29,10.19,512.0,1609.0,120.0,1729.0,evening,1682380800,44.49,29.05,15.44,60.49,2.85
Uber,90,265,3.84,552.0,613.0,17.0,630.0,night,1682380800,43.64,17.87,25.77,102.11,4.65
Uber,217,217,0.57,310.0,606.0,68.0,674.0,morning,1682467200,18.42,8.7,9.72,46.47,15.26
Uber,160,138,6.45,647.0,1402.0,174.0,1576.0,morning,1682467200,35.18,31.15,10.02,71.15,4.83
Uber,211,87,1.51,322.0,439.0,22.0,461.0,night,1682380800,14.0,7.61,6.39,59.43,5.04
Uber,26,26,0.58,237.0,282.0,64.0,346.0,afternoon,1682380800,8.56,5.39,3.17,56.08,9.29
Uber,174,20,1.23,198.0,360.0,5.0,365.0,afternoon,1682380800,10.54,5.4,5.14,53.26,4.39
Uber,79,148,0.86,145.0,444.0,121.0,565.0,night,1682467200,12.49,6.23,6.26,39.7,7.24
Uber,95,134,2.21,400.0,919.0,24.0,943.0,night,1682380800,16.74,13.61,3.13,51.96,6.16
Uber,230,234,2.01,224.0,991.0,109.0,1100.0,evening,1682380800,47.17,29.55,17.62,96.71,14.7
Uber,181,61,3.35,116.0,1040.0,57.0,1097.0,night,1682380800,16.54,14.42,2.12,47.32,4.3
Uber,162,88,6.11,77.0,1197.0,56.0,1253.0,night,1682467200,65.03,42.02,34.08,120.73,6.88
Uber,112,225,3.81,211.0,1444.0,45.0,1489.0,afternoon,1682467200,29.15,18.59,10.56,44.95,4.88
Uber,3,169,3.34,358.0,1258.0,118.0,1376.0,afternoon,1682467200,28.69,16.9,11.79,44.22,5.06
Uber,168,126,3.09,360.0,1098.0,107.0,1205.0,night,1682467200,18.96,14.78,4.18,44.16,4.78
Uber,68,133,7.91,267.0,1356.0,76.0,1432.0,night,1682467200,50.58,23.14,27.44,58.17,2.93
Uber,243,244,2.04,570.0,427.0,0.0,427.0,night,1682553600,14.65,9.7,7.95,81.78,4.75
Uber,132,62,12.17,128.0,2753.0,6.0,2759.0,morning,1682467200,53.46,41.87,11.59,54.63,3.44
Uber,45,138,10.49,190.0,997.0,24.0,1021.0,morning,1682553600,52.57,26.4,26.17,93.09,2.52
Uber,229,161,1.58,341.0,681.0,120.0,801.0,morning,1682553600,23.03,8.48,14.55,38.11,5.37
Uber,237,158,4.49,107.0,2045.0,8.0,2053.0,evening,1682467200,38.97,25.12,13.85,44.05,5.59
Uber,117,162,19.87,353.0,4515.0,121.0,4636.0,morning,1682553600,90.49,68.55,21.94,53.23,3.45
Uber,79,246,3.77,182.0,1511.0,67.0,1578.0,evening,1682467200,30.03,21.94,10.88,50.05,5.82
Uber,126,60,0.74,173.0,502.0,4.0,506.0,afternoon,1682467200,10.65,5.69,4.96,40.48,7.69
Uber,161,142,1.38,645.0,1240.0,32.0,1272.0,evening,1682467200,39.31,22.98,16.33,65.04,16.65
Uber,141,237,0.77,274.0,533.0,33.0,566.0,morning,1682467200,15.53,6.48,9.05,41.22,8.42
Uber,112,226,1.84,205.0,461.0,11.0,472.0,night,1682553600,12.55,6.75,5.8,51.48,3.67
Uber,234,148,2.57,236.0,1544.0,121.0,1665.0,night,1682553600,29.15,23.29,5.86,50.36,9.06
Uber,13,106,4.38,529.0,895.0,41.0,936.0,morning,1682553600,35.0,17.17,17.83,66.04,3.92
Uber,69,47,1.13,263.0,470.0,57.0,527.0,afternoon,1682553600,12.31,7.21,6.1,49.25,6.38
Uber,112,145,1.33,143.0,455.0,51.0,506.0,evening,1682553600,9.57,6.03,3.54,42.9,4.53
Uber,130,63,7.01,241.0,1138.0,3.0,1141.0,morning,1682553600,21.97,19.91,2.06,62.82,2.84
Uber,114,164,1.77,142.0,723.0,119.0,842.0,evening,1682553600,16.89,11.64,5.25,49.77,6.58
Uber,159,78,2.73,2339.0,1177.0,0.0,1177.0,evening,1682553600,24.18,27.28,-3.1,83.44,9.99
Uber,205,205,0.79,318.0,349.0,41.0,390.0,evening,1682553600,8.56,5.4,3.16,49.85,6.84
Uber,246,114,2.58,624.0,1362.0,49.0,1411.0,evening,1682553600,43.42,28.4,22.41,72.46,11.01
Uber,160,82,0.8,205.0,225.0,17.0,242.0,morning,1682553600,8.13,5.4,2.73,80.33,6.75
Uber,161,265,25.04,582.0,5106.0,28.0,5134.0,afternoon,1682553600,135.08,93.81,46.27,65.78,3.75
Lyft,107,68,1.14,-718.0,990.0,46.0,1036.0,morning,1682553600,14.48,28.26,-11.78,98.2,24.68
Uber,238,132,29.47,239.0,3335.0,32.0,3367.0,afternoon,1682553600,118.13,81.85,47.28,87.51,2.78
Uber,242,185,1.28,145.0,381.0,27.0,408.0,evening,1682553600,9.1,5.39,3.71,47.56,4.21
Uber,124,222,3.9,161.0,682.0,20.0,702.0,night,1682553600,13.01,11.99,1.02,61.49,3.07
Uber,65,85,4.09,244.0,2365.0,30.0,2395.0,afternoon,1682553600,32.03,27.6,4.43,41.49,6.75
Uber,129,56,2.3,305.0,562.0,83.0,645.0,morning,1682640000,14.55,8.3,6.25,46.33,3.61
Uber,225,61,1.35,266.0,657.0,34.0,691.0,afternoon,1682640000,12.63,9.74,2.89,50.74,7.21
Uber,182,169,2.94,186.0,892.0,96.0,988.0,morning,1682640000,20.36,12.25,8.11,44.64,4.17
Uber,72,39,0.97,92.0,284.0,8.0,292.0,morning,1682640000,8.56,5.39,3.17,66.45,5.56
Uber,129,138,4.04,330.0,1027.0,31.0,1058.0,afternoon,1682640000,22.83,14.97,7.86,50.94,3.71
Uber,71,39,1.76,573.0,576.0,32.0,608.0,afternoon,1682640000,12.61,7.97,4.64,47.19,4.53
Uber,263,138,8.59,238.0,1047.0,101.0,1148.0,morning,1682640000,59.85,31.32,38.72,98.22,3.65
Uber,140,237,0.66,176.0,721.0,143.0,864.0,morning,1682640000,17.65,8.65,10.0,36.04,13.11
Uber,68,1,18.85,97.0,2593.0,86.0,2679.0,afternoon,1682640000,92.21,52.9,39.31,71.09,2.81
Uber,91,165,1.1,99.0,552.0,35.0,587.0,afternoon,1682640000,12.63,8.14,4.49,49.92,7.4
Uber,68,65,7.15,339.0,2684.0,0.0,2684.0,afternoon,1682640000,54.77,41.53,18.33,55.7,5.81
Uber,197,219,6.08,248.0,1261.0,115.0,1376.0,morning,1682640000,28.14,19.85,8.29,51.93,3.26
